date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:26:51	794/794	---M--	200	added ('OK')	image/png	etag:%2252fca9e4-31a%22	https://www.weezbe.com/wp-content/themes/weezbe/images/wordpress.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/wordpress.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:52	724/724	---M--	200	added ('OK')	image/png	etag:%2252fca9e4-2d4%22	https://www.weezbe.com/wp-content/themes/weezbe/images/pagination.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/pagination.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:52	940/940	---M--	200	added ('OK')	image/png	etag:%2254cbaac7-3ac%22	https://www.weezbe.com/wp-content/themes/weezbe/images/bgrd_col_left.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/bgrd_col_left.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:53	12091/12091	---M--	200	added ('OK')	image/png	etag:%225888b1b3-2f3b%22	https://www.weezbe.com/wp-content/themes/weezbe/images/features_categories.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/features_categories.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:53	90736/90736	---M--	200	added ('OK')	image/png	etag:%2259fafaee-16270%22	https://www.weezbe.com/wp-content/themes/weezbe/images/weezbe_display.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/weezbe_display.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:53	1066/1066	---M--	200	added ('OK')	image/png	etag:%2254cbaac7-42a%22	https://www.weezbe.com/wp-content/themes/weezbe/images/arrow-top.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/arrow-top.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:53	455/455	---M--	200	added ('OK')	image/png	etag:%2252fca9e4-1c7%22	https://www.weezbe.com/wp-content/themes/weezbe/images/puce.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/puce.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:53	57961/57961	---M--	200	added ('OK')	image/png	etag:%22563d06c0-e269%22	https://www.weezbe.com/wp-content/themes/weezbe/images/sprite_services.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/sprite_services.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:54	38495/38495	---M--	200	added ('OK')	image/png	etag:%22563d06c0-965f%22	https://www.weezbe.com/wp-content/themes/weezbe/images/sprite_design.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/sprite_design.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:54	21173/21173	---M--	200	added ('OK')	image/png	etag:%22563d06c0-52b5%22	https://www.weezbe.com/wp-content/themes/weezbe/images/sprite_webmarketing.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/sprite_webmarketing.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:54	31306/31306	---M--	200	added ('OK')	image/png	etag:%22563d06c0-7a4a%22	https://www.weezbe.com/wp-content/themes/weezbe/images/sprite_seo.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/sprite_seo.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:54	46199/46199	---M--	200	added ('OK')	image/png	etag:%22563d06c0-b477%22	https://www.weezbe.com/wp-content/themes/weezbe/images/sprite_packs.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/sprite_packs.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:54	2507/2507	---M--	200	added ('OK')	image/png	etag:%2252fca9e4-9cb%22	https://www.weezbe.com/wp-content/themes/weezbe/images/sprite_infos.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/sprite_infos.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:55	958/958	---M--	200	added ('OK')	image/png	etag:%2252fca9e4-3be%22	https://www.weezbe.com/wp-content/themes/weezbe/images/dot.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/dot.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:55	40368/40368	---M--	200	added ('OK')	image/jpeg	etag:%2257b72039-9db0%22	https://www.weezbe.com/wp-content/themes/weezbe/images/showcase-scene.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/showcase-scene.jpg	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:55	3740/3740	---M--	200	added ('OK')	image/png	etag:%225b92845a-e9c%22	https://www.weezbe.com/wp-content/themes/weezbe/images/homepage-icons.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/homepage-icons.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:56	4529/4529	---M--	200	added ('OK')	image/png	etag:%225b728018-11b1%22	https://www.weezbe.com/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:56	154466/154466	---M--	200	added ('OK')	image/png	etag:%2257b72039-25b62%22	https://www.weezbe.com/wp-content/themes/weezbe/images/showcase-display.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/themes/weezbe/images/showcase-display.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:56	10063/10063	---M--	200	added ('OK')	image/png	etag:%225b728018-274f%22	https://www.weezbe.com/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/plugins/jetpack/modules/carousel/images/arrows-2x.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:56	1318/1318	---M--	200	added ('OK')	image/png	etag:%225b728018-526%22	https://www.weezbe.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite.png?5	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-spritee4da.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:56	2076/2076	---M--	200	added ('OK')	image/png	etag:%225b728018-81c%22	https://www.weezbe.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2x.png?5	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite-2xe4da.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:56	1009/1009	---M--	200	added ('OK')	image/png	etag:%225b728017-3f1%22	https://www.weezbe.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:57	1944/1944	---M--	200	added ('OK')	image/png	etag:%225b728017-798%22	https://www.weezbe.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:57	5704/5704	---M--	200	added ('OK')	image/png	etag:%225b728017-1648%22	https://www.weezbe.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:57	2039/2039	---M--	200	added ('OK')	image/png	etag:%225b728017-7f7%22	https://www.weezbe.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:58	2072/2072	---M--	200	added ('OK')	image/png	etag:%225b728017-818%22	https://www.weezbe.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:26:59	21370/21370	---M--	200	added ('OK')	image/png	etag:%22508ff2f2-537a%22	https://secure.gravatar.com/images/grav-share-sprite.png	C:/Users/camara/Desktop/laby/ecommerce/secure.gravatar.com/images/grav-share-sprite.png	(from https://www.weezbe.com/wp-content/plugins/bwp-minify/min/?f=wp-content/plugins/contact-form-7/includes/css/styles.css,wp-content/themes/weezbe/slick.css,wp-content/themes/weezbe/slick-theme.css,wp-content/themes/weezbe/style.css,wp-content/plugins/jetpack/modules/subscriptions/subscriptions.css,wp-content/plugins/jetpack/modules/widgets/social-icons/social-icons.css,wp-content/plugins/jetpack/css/jetpack.css)
00:27:00	22449/22449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22574ed191-57b1%22	https://www.weezbe.com/wp-includes/fonts/dashicons.eot	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-includes/fonts/dashicons.eot	(from https://www.weezbe.com/wp-includes/css/dashicons.min.css?ver=4.9.8)
00:27:00	208/208	---M--	200	added ('OK')	image/png	etag:%2255e5d211-d0%22	https://medias.weezbe.com/assets/medias/custom-theme/images/ui-bg_flat_75_ffffff_40x100.png	C:/Users/camara/Desktop/laby/ecommerce/medias.weezbe.com/assets/medias/custom-theme/images/ui-bg_flat_75_ffffff_40x100.png	(from https://medias.weezbe.com/assets/styles/jquery-ui-.custom.css?ver=2016-06-30)
00:27:00	280/280	---M--	200	added ('OK')	image/png	etag:%2255e5d211-118%22	https://medias.weezbe.com/assets/medias/custom-theme/images/ui-bg_highlight-soft_50_dddddd_1x100.png	C:/Users/camara/Desktop/laby/ecommerce/medias.weezbe.com/assets/medias/custom-theme/images/ui-bg_highlight-soft_50_dddddd_1x100.png	(from https://medias.weezbe.com/assets/styles/jquery-ui-.custom.css?ver=2016-06-30)
